"No.","Time","Source","Destination","Protocol","Length","Info","RTT","ACK","Retransmisiones","Analisis RTO"
"167","2021-11-28 16:26:14,222049","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"168","2021-11-28 16:26:19,530104","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"169","2021-11-28 16:26:19,700727","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"170","2021-11-28 16:26:24,348861","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"171","2021-11-28 16:26:24,381035","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"172","2021-11-28 16:26:34,193148","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"173","2021-11-28 16:26:34,258864","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"174","2021-11-28 16:26:44,222265","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"175","2021-11-28 16:26:44,233002","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"176","2021-11-28 16:26:54,247787","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"177","2021-11-28 16:26:54,282213","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"178","2021-11-28 16:27:04,203478","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"179","2021-11-28 16:27:04,233774","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"180","2021-11-28 16:27:14,269004","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"181","2021-11-28 16:27:14,305229","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"182","2021-11-28 16:27:19,367231","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"183","2021-11-28 16:27:19,572336","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"184","2021-11-28 16:27:24,199623","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"185","2021-11-28 16:27:24,279658","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"186","2021-11-28 16:27:34,417971","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"187","2021-11-28 16:27:34,492184","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"188","2021-11-28 16:27:44,188257","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"189","2021-11-28 16:27:44,288812","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"190","2021-11-28 16:27:54,190429","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"191","2021-11-28 16:27:54,238249","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"192","2021-11-28 16:27:54,663975","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","180","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question","","","",""
"193","2021-11-28 16:27:54,663975","10.0.0.2","224.0.0.251","MDNS","160","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question","","","",""
"194","2021-11-28 16:28:04,199719","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"195","2021-11-28 16:28:04,257661","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"196","2021-11-28 16:28:14,203625","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"197","2021-11-28 16:28:14,234846","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"198","2021-11-28 16:28:19,349705","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"199","2021-11-28 16:28:19,583786","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"200","2021-11-28 16:28:24,183319","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"201","2021-11-28 16:28:24,226258","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"202","2021-11-28 16:28:34,174787","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"203","2021-11-28 16:28:34,240048","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"204","2021-11-28 16:28:44,193662","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"205","2021-11-28 16:28:44,257190","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"206","2021-11-28 16:28:54,253537","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"207","2021-11-28 16:28:54,278458","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"208","2021-11-28 16:29:04,195812","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"209","2021-11-28 16:29:04,260241","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"210","2021-11-28 16:29:14,185601","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"211","2021-11-28 16:29:14,232814","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"212","2021-11-28 16:29:19,366772","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"213","2021-11-28 16:29:19,573264","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"214","2021-11-28 16:29:24,176854","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"215","2021-11-28 16:29:24,251514","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"216","2021-11-28 16:29:34,181496","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"217","2021-11-28 16:29:34,254656","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"218","2021-11-28 16:29:44,454591","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"219","2021-11-28 16:29:44,498772","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"220","2021-11-28 16:29:54,399504","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"221","2021-11-28 16:29:54,404248","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"222","2021-11-28 16:30:04,184619","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"223","2021-11-28 16:30:04,256610","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"224","2021-11-28 16:30:14,179027","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"225","2021-11-28 16:30:14,242685","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"226","2021-11-28 16:30:19,363223","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"227","2021-11-28 16:30:19,596476","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"228","2021-11-28 16:30:24,187524","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"229","2021-11-28 16:30:24,257048","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"230","2021-11-28 16:30:34,222386","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"231","2021-11-28 16:30:34,328442","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"232","2021-11-28 16:30:44,234335","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"233","2021-11-28 16:30:44,325108","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"234","2021-11-28 16:30:54,206023","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"235","2021-11-28 16:30:54,238225","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"236","2021-11-28 16:31:04,210434","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"237","2021-11-28 16:31:04,246403","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"238","2021-11-28 16:31:14,197483","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"239","2021-11-28 16:31:14,252078","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"240","2021-11-28 16:31:19,364835","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"241","2021-11-28 16:31:19,570043","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"242","2021-11-28 16:31:24,202736","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"243","2021-11-28 16:31:24,256426","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"244","2021-11-28 16:31:34,237712","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"245","2021-11-28 16:31:34,304063","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"246","2021-11-28 16:31:44,204037","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"247","2021-11-28 16:31:44,236853","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"248","2021-11-28 16:31:54,394628","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"249","2021-11-28 16:31:54,428789","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"250","2021-11-28 16:32:04,190758","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"251","2021-11-28 16:32:04,263547","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"252","2021-11-28 16:32:14,221817","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"253","2021-11-28 16:32:14,301935","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"254","2021-11-28 16:32:19,362873","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"255","2021-11-28 16:32:19,564728","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"256","2021-11-28 16:32:24,208045","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"257","2021-11-28 16:32:24,247084","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"258","2021-11-28 16:32:34,183921","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"259","2021-11-28 16:32:34,260053","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"260","2021-11-28 16:32:44,198301","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"261","2021-11-28 16:32:44,259785","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"262","2021-11-28 16:32:47,741683","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question","","","",""
"263","2021-11-28 16:32:47,749515","10.0.0.2","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question","","","",""
"264","2021-11-28 16:32:54,187366","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"265","2021-11-28 16:32:54,240740","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"266","2021-11-28 16:32:59,423789","c2:03:04:38:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"267","2021-11-28 16:33:04,197443","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"268","2021-11-28 16:33:04,285075","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"269","2021-11-28 16:33:14,197861","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"270","2021-11-28 16:33:14,261528","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"271","2021-11-28 16:33:19,367777","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"272","2021-11-28 16:33:19,566388","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"273","2021-11-28 16:33:24,226560","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"274","2021-11-28 16:33:24,396007","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"275","2021-11-28 16:33:34,578312","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"276","2021-11-28 16:33:34,696134","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"277","2021-11-28 16:33:44,396322","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"278","2021-11-28 16:33:44,409283","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"279","2021-11-28 16:33:54,673776","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"280","2021-11-28 16:33:54,798986","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"281","2021-11-28 16:34:00,300437","c2:04:04:48:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"282","2021-11-28 16:34:04,442613","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"283","2021-11-28 16:34:04,517706","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"284","2021-11-28 16:34:14,194926","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"285","2021-11-28 16:34:14,267992","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"286","2021-11-28 16:34:19,354843","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"287","2021-11-28 16:34:19,562792","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"288","2021-11-28 16:34:24,202966","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"289","2021-11-28 16:34:24,266438","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"290","2021-11-28 16:34:34,206062","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"291","2021-11-28 16:34:34,262810","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"292","2021-11-28 16:34:44,195972","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"293","2021-11-28 16:34:44,258426","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"294","2021-11-28 16:34:54,200632","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"295","2021-11-28 16:34:54,241591","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"296","2021-11-28 16:35:04,191709","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"297","2021-11-28 16:35:04,244671","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"298","2021-11-28 16:35:14,205717","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"299","2021-11-28 16:35:14,247681","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"300","2021-11-28 16:35:19,339158","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"301","2021-11-28 16:35:19,574308","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"302","2021-11-28 16:35:24,200946","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"303","2021-11-28 16:35:24,263205","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"304","2021-11-28 16:35:34,242170","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"305","2021-11-28 16:35:34,298243","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"306","2021-11-28 16:35:44,474023","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"307","2021-11-28 16:35:44,528264","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"308","2021-11-28 16:35:54,346141","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"309","2021-11-28 16:35:54,485853","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"310","2021-11-28 16:36:04,239034","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"311","2021-11-28 16:36:04,260505","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"312","2021-11-28 16:36:14,360530","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"313","2021-11-28 16:36:14,389776","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"314","2021-11-28 16:36:19,360880","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"315","2021-11-28 16:36:19,630259","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"316","2021-11-28 16:36:24,247475","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"317","2021-11-28 16:36:24,257231","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"318","2021-11-28 16:36:26,763212","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","180","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question","","","",""
"319","2021-11-28 16:36:26,763212","10.0.0.2","224.0.0.251","MDNS","160","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question","","","",""
"320","2021-11-28 16:36:34,197839","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"321","2021-11-28 16:36:34,252973","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"322","2021-11-28 16:36:44,196518","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"323","2021-11-28 16:36:44,265589","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"324","2021-11-28 16:36:54,191800","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"325","2021-11-28 16:36:54,236127","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"326","2021-11-28 16:37:04,196061","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"327","2021-11-28 16:37:04,260552","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"328","2021-11-28 16:37:14,199866","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"329","2021-11-28 16:37:14,247000","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"330","2021-11-28 16:37:19,362725","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"331","2021-11-28 16:37:19,567285","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"332","2021-11-28 16:37:24,194843","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
